cone_type,X,Y,Z,std_X,std_Y,std_Z,right,left
yellow,-31.31911331394797,55.17902561189742,0.0,0.0,0.0,0.0,1,0
yellow,-34.66398387488122,54.12839570764573,0.0,0.0,0.0,0.0,1,0
yellow,-38.15314417261203,53.303391182647566,0.0,0.0,0.0,0.0,1,0
yellow,-41.95583541079276,52.16802793135558,0.0,0.0,0.0,0.0,1,0
yellow,-45.49462994754982,49.54950551101232,0.0,0.0,0.0,0.0,1,0
yellow,-47.677207681627365,46.22408660267567,0.0,0.0,0.0,0.0,1,0
yellow,-49.556925183836235,43.04703428401523,0.0,0.0,0.0,0.0,1,0
yellow,-50.82528401455881,38.90695282842552,0.0,0.0,0.0,0.0,1,0
yellow,-50.153199742736845,34.71870592291978,0.0,0.0,0.0,0.0,1,0
yellow,-49.60161419889178,31.628840179770002,0.0,0.0,0.0,0.0,1,0
yellow,-50.41599011679116,28.8632972533024,0.0,0.0,0.0,0.0,1,0
yellow,-52.10855359410439,25.914707870168616,0.0,0.0,0.0,0.0,1,0
yellow,-54.17265167851588,23.091952924266696,0.0,0.0,0.0,0.0,1,0
yellow,-56.37414509444162,20.787424749061906,0.0,0.0,0.0,0.0,1,0
yellow,-59.32187950321431,18.948537515181574,0.0,0.0,0.0,0.0,1,0
yellow,-62.63696777871829,16.298384755530897,0.0,0.0,0.0,0.0,1,0
yellow,-64.39682046577194,12.277886522387494,0.0,0.0,0.0,0.0,1,0
yellow,-64.88013011844883,8.282334726337643,0.0,0.0,0.0,0.0,1,0
yellow,-64.47148681576756,4.219381988327934,0.0,0.0,0.0,0.0,1,0
yellow,-62.8268620014887,0.38847359265650505,0.0,0.0,0.0,0.0,1,0
yellow,-60.41520603198765,-2.8008991255818794,0.0,0.0,0.0,0.0,1,0
yellow,-57.21620989149685,-5.464844192825035,0.0,0.0,0.0,0.0,1,0
yellow,-52.98777445572154,-6.70127649822009,0.0,0.0,0.0,0.0,1,0
yellow,-48.69195877139982,-6.145115606056719,0.0,0.0,0.0,0.0,1,0
yellow,-45.325450291007876,-4.688903348064783,0.0,0.0,0.0,0.0,1,0
yellow,-42.164816072682065,-3.9554285917419088,0.0,0.0,0.0,0.0,1,0
yellow,-39.02313805731455,-3.855893189104201,0.0,0.0,0.0,0.0,1,0
yellow,-36.89172431685755,-5.264972502145111,0.0,0.0,0.0,0.0,1,0
yellow,-35.04963975415298,-7.561680359135734,0.0,0.0,0.0,0.0,1,0
yellow,-34.84168454204426,-10.437811374898152,0.0,0.0,0.0,0.0,1,0
yellow,-34.8805198725232,-14.207255404413957,0.0,0.0,0.0,0.0,1,0
yellow,-34.691708306009964,-17.598680852547254,0.0,0.0,0.0,0.0,1,0
yellow,-35.470847768869895,-20.706678528141587,0.0,0.0,0.0,0.0,1,0
yellow,-37.07954716441373,-23.148577431344883,0.0,0.0,0.0,0.0,1,0
yellow,-39.58431660782155,-25.729288203024446,0.0,0.0,0.0,0.0,1,0
yellow,-42.13560842635439,-28.59864164802315,0.0,0.0,0.0,0.0,1,0
yellow,-44.27952712357664,-32.03320827624758,0.0,0.0,0.0,0.0,1,0
yellow,-45.36653865606231,-36.13006934712064,0.0,0.0,0.0,0.0,1,0
yellow,-44.89405360189715,-40.376454058549676,0.0,0.0,0.0,0.0,1,0
yellow,-43.2640169160932,-44.14077406645586,0.0,0.0,0.0,0.0,1,0
yellow,-40.67906677146287,-47.33619063260828,0.0,0.0,0.0,0.0,1,0
yellow,-37.30968815646202,-49.71241314341987,0.0,0.0,0.0,0.0,1,0
yellow,-33.350882230493625,-51.04564570676736,0.0,0.0,0.0,0.0,1,0
yellow,-29.01620761401308,-50.93430107125159,0.0,0.0,0.0,0.0,1,0
yellow,-25.020664180660944,-48.49219934160457,0.0,0.0,0.0,0.0,1,0
yellow,-23.113168786188986,-44.69395279219442,0.0,0.0,0.0,0.0,1,0
yellow,-22.054742247564104,-41.14136254264893,0.0,0.0,0.0,0.0,1,0
yellow,-20.87839234472864,-37.996907624360475,0.0,0.0,0.0,0.0,1,0
yellow,-19.140759261374914,-35.64557653954244,0.0,0.0,0.0,0.0,1,0
yellow,-16.64562290594128,-34.367312163746035,0.0,0.0,0.0,0.0,1,0
yellow,-13.792530460109834,-34.20828144380495,0.0,0.0,0.0,0.0,1,0
yellow,-11.699064999639122,-35.52248458567141,0.0,0.0,0.0,0.0,1,0
yellow,-9.929647890287361,-38.25025119984137,0.0,0.0,0.0,0.0,1,0
yellow,-7.935012381841965,-41.5954760951811,0.0,0.0,0.0,0.0,1,0
yellow,-4.268648207042135,-44.43476269419251,0.0,0.0,0.0,0.0,1,0
yellow,-0.04647110304118551,-45.07783075990995,0.0,0.0,0.0,0.0,1,0
yellow,4.277044551236832,-43.76074259142182,0.0,0.0,0.0,0.0,1,0
yellow,7.311394155414887,-40.685036743278566,0.0,0.0,0.0,0.0,1,0
yellow,8.868612328677985,-36.58236565957781,0.0,0.0,0.0,0.0,1,0
yellow,9.033799410523761,-32.61776027577287,0.0,0.0,0.0,0.0,1,0
yellow,8.715247180445369,-28.829459594895667,0.0,0.0,0.0,0.0,1,0
yellow,8.116141020798452,-25.037209464371486,0.0,0.0,0.0,0.0,1,0
yellow,6.783953073842781,-21.31698939655694,0.0,0.0,0.0,0.0,1,0
yellow,5.219366809072414,-17.94561298369126,0.0,0.0,0.0,0.0,1,0
yellow,3.6900226346929816,-14.6763234166656,0.0,0.0,0.0,0.0,1,0
yellow,2.4057976971060095,-11.437539820785274,0.0,0.0,0.0,0.0,1,0
yellow,1.6624169330716052,-8.193301681344817,0.0,0.0,0.0,0.0,1,0
yellow,1.433775880222113,-4.811462601091074,0.0,0.0,0.0,0.0,1,0
yellow,1.6312474396129235,-1.3268319752622497,0.0,0.0,0.0,0.0,1,0
yellow,1.9418743740471993,2.3560019169125783,0.0,0.0,0.0,0.0,1,0
big_orange,1.8956038623694011,6.4929257535373,0.0,0.0,0.0,0.0,1,0
big_orange,1.9066853664113377,7.848851446524075,0.0,0.0,0.0,0.0,1,0
big_orange,-1.5326453801055704,6.298159001099202,0.0,0.0,0.0,0.0,0,1
big_orange,-1.5275788340516863,7.492951766723499,0.0,0.0,0.0,0.0,0,1
