cone_type,X,Y,Z,std_X,std_Y,std_Z,right,left
blue,-1.0270920794475207,-17.42534609757454,0.0,0.0,0.0,0.0,0,1
blue,-1.0958189437968684,-13.455497854195883,0.0,0.0,0.0,0.0,0,1
blue,-1.2461180012164286,-9.473985799606613,0.0,0.0,0.0,0.0,0,1
blue,-1.4474794017163926,-5.486278164750615,0.0,0.0,0.0,0.0,0,1
blue,-1.6726110512194663,-1.5033551679831771,0.0,0.0,0.0,0.0,0,1
blue,-1.9183108305607046,2.7638153892925112,0.0,0.0,0.0,0.0,0,1
yellow,1.7342502772096506,9.073271554579735,0.0,0.0,0.0,0.0,1,0
yellow,2.500431725905309,12.693171132787903,0.0,0.0,0.0,0.0,1,0
yellow,3.5817099047412624,16.514843219958127,0.0,0.0,0.0,0.0,1,0
yellow,4.7194217204014475,20.35783355680232,0.0,0.0,0.0,0.0,1,0
yellow,5.823373746399959,24.253770280190015,0.0,0.0,0.0,0.0,1,0
yellow,6.767593006633762,28.27541253539505,0.0,0.0,0.0,0.0,1,0
yellow,6.972829786111869,32.71290746773975,0.0,0.0,0.0,0.0,1,0
yellow,6.29754882036432,36.82881514824965,0.0,0.0,0.0,0.0,1,0
yellow,5.350953765081164,40.8412530735063,0.0,0.0,0.0,0.0,1,0
yellow,4.253969878619356,44.762094880537234,0.0,0.0,0.0,0.0,1,0
yellow,3.0154226810581344,48.6570475185777,0.0,0.0,0.0,0.0,1,0
yellow,1.6166281447261301,52.50012184046304,0.0,0.0,0.0,0.0,1,0
yellow,-0.20666593879130174,56.420806872790976,0.0,0.0,0.0,0.0,1,0
yellow,-4.0019307558986865,59.4813681448339,0.0,0.0,0.0,0.0,1,0
yellow,-8.06291038371788,60.89076431634291,0.0,0.0,0.0,0.0,1,0
yellow,-12.073017961166602,61.81862334728481,0.0,0.0,0.0,0.0,1,0
yellow,-16.084551227996464,62.53771063052257,0.0,0.0,0.0,0.0,1,0
yellow,-20.064021405244084,63.155198743315665,0.0,0.0,0.0,0.0,1,0
yellow,-23.977346892269306,63.766756900613245,0.0,0.0,0.0,0.0,1,0
yellow,-27.96958798318789,64.38236606041319,0.0,0.0,0.0,0.0,1,0
yellow,-32.035725998582045,64.87230289449481,0.0,0.0,0.0,0.0,1,0
yellow,-36.21782856636183,65.06763804472972,0.0,0.0,0.0,0.0,1,0
yellow,-40.609404688727516,64.55403532921062,0.0,0.0,0.0,0.0,1,0
yellow,-44.79703592015309,62.202128464724346,0.0,0.0,0.0,0.0,1,0
yellow,-47.437374477257976,58.325388140062465,0.0,0.0,0.0,0.0,1,0
yellow,-48.484060553257606,53.92445857043326,0.0,0.0,0.0,0.0,1,0
yellow,-48.3504749960976,49.550039875040405,0.0,0.0,0.0,0.0,1,0
yellow,-47.402803764280556,45.423241545726036,0.0,0.0,0.0,0.0,1,0
yellow,-46.13522793576715,41.5270350059914,0.0,0.0,0.0,0.0,1,0
yellow,-44.82883583225497,37.733751672228244,0.0,0.0,0.0,0.0,1,0
yellow,-43.58870894233933,33.96539682976567,0.0,0.0,0.0,0.0,1,0
yellow,-42.54541645353259,30.233122902367704,0.0,0.0,0.0,0.0,1,0
yellow,-41.946692903845275,26.563582316502952,0.0,0.0,0.0,0.0,1,0
yellow,-42.54163346877207,23.577841266995435,0.0,0.0,0.0,0.0,1,0
yellow,-44.479720813336925,20.857374817615543,0.0,0.0,0.0,0.0,1,0
yellow,-47.18294624169948,19.230432593642387,0.0,0.0,0.0,0.0,1,0
yellow,-50.186769357823714,19.15119307076806,0.0,0.0,0.0,0.0,1,0
yellow,-53.22622499435439,20.625734225609726,0.0,0.0,0.0,0.0,1,0
yellow,-56.32095025844207,22.889496695456014,0.0,0.0,0.0,0.0,1,0
yellow,-59.2440653012886,25.44159062691163,0.0,0.0,0.0,0.0,1,0
yellow,-61.976729391169,28.19953258173156,0.0,0.0,0.0,0.0,1,0
yellow,-64.44446067952974,31.147374488567955,0.0,0.0,0.0,0.0,1,0
yellow,-66.41106631983423,34.2543956329515,0.0,0.0,0.0,0.0,1,0
