cone_type,X,Y,Z,std_X,std_Y,std_Z,right,left
small_orange,1.750000000000005,85.0,0.0,0.0,0.0,0.0,1,0
small_orange,1.7500000000000056,90.0,0.0,0.0,0.0,0.0,1,0
small_orange,1.7500000000000058,95.0,0.0,0.0,0.0,0.0,1,0
small_orange,1.7500000000000062,100.0,0.0,0.0,0.0,0.0,1,0
small_orange,1.7500000000000064,105.0,0.0,0.0,0.0,0.0,1,0
small_orange,1.7500000000000067,110.0,0.0,0.0,0.0,0.0,1,0
small_orange,1.750000000000007,115.0,0.0,0.0,0.0,0.0,1,0
small_orange,1.7500000000000073,120.0,0.0,0.0,0.0,0.0,1,0
small_orange,1.7500000000000075,125.0,0.0,0.0,0.0,0.0,1,0
small_orange,1.750000000000008,130.0,0.0,0.0,0.0,0.0,1,0
small_orange,1.7500000000000082,135.0,0.0,0.0,0.0,0.0,1,0
small_orange,1.7500000000000087,140.0,0.0,0.0,0.0,0.0,1,0
small_orange,1.7500000000000089,145.0,0.0,0.0,0.0,0.0,1,0
small_orange,1.750000000000009,150.0,0.0,0.0,0.0,0.0,1,0
small_orange,1.7500000000000095,155.0,0.0,0.0,0.0,0.0,1,0
small_orange,1.7500000000000098,160.0,0.0,0.0,0.0,0.0,1,0
small_orange,1.7500000000000102,165.0,0.0,0.0,0.0,0.0,1,0
small_orange,1.7500000000000104,170.0,0.0,0.0,0.0,0.0,1,0
small_orange,1.7500000000000107,175.0,0.0,0.0,0.0,0.0,1,0
small_orange,1.750000000000011,180.0,0.0,0.0,0.0,0.0,1,0
small_orange,-1.749999999999995,85.0,0.0,0.0,0.0,0.0,0,1
small_orange,-1.7499999999999944,90.0,0.0,0.0,0.0,0.0,0,1
small_orange,-1.7499999999999942,95.0,0.0,0.0,0.0,0.0,0,1
small_orange,-1.7499999999999938,100.0,0.0,0.0,0.0,0.0,0,1
small_orange,-1.7499999999999936,105.0,0.0,0.0,0.0,0.0,0,1
small_orange,-1.7499999999999933,110.0,0.0,0.0,0.0,0.0,0,1
small_orange,-1.749999999999993,115.0,0.0,0.0,0.0,0.0,0,1
small_orange,-1.7499999999999927,120.0,0.0,0.0,0.0,0.0,0,1
small_orange,-1.7499999999999925,125.0,0.0,0.0,0.0,0.0,0,1
small_orange,-1.749999999999992,130.0,0.0,0.0,0.0,0.0,0,1
small_orange,-1.7499999999999918,135.0,0.0,0.0,0.0,0.0,0,1
small_orange,-1.7499999999999913,140.0,0.0,0.0,0.0,0.0,0,1
small_orange,-1.7499999999999911,145.0,0.0,0.0,0.0,0.0,0,1
small_orange,-1.749999999999991,150.0,0.0,0.0,0.0,0.0,0,1
small_orange,-1.7499999999999905,155.0,0.0,0.0,0.0,0.0,0,1
small_orange,-1.7499999999999902,160.0,0.0,0.0,0.0,0.0,0,1
small_orange,-1.7499999999999898,165.0,0.0,0.0,0.0,0.0,0,1
small_orange,-1.7499999999999896,170.0,0.0,0.0,0.0,0.0,0,1
small_orange,-1.7499999999999893,175.0,0.0,0.0,0.0,0.0,0,1
small_orange,-1.749999999999989,180.0,0.0,0.0,0.0,0.0,0,1
small_orange,0.5800000000000093,180.0,0.0,0.0,0.0,0.0,1,0
small_orange,-0.5799999999999873,180.0,0.0,0.0,0.0,0.0,0,1
