cone_type,X,Y,Z,std_X,std_Y,std_Z,right,left
blue,-143.9628366750439,14.292672668906313,0.0,0.0,0.0,0.0,0,1
blue,-144.98146000088366,10.617736203494616,0.0,0.0,0.0,0.0,0,1
blue,-145.5324537682134,6.914881302419296,0.0,0.0,0.0,0.0,0,1
blue,-145.36856489798475,3.3838689264833293,0.0,0.0,0.0,0.0,0,1
blue,-144.1240528101467,0.18360713652427038,0.0,0.0,0.0,0.0,0,1
blue,-142.05256644883033,-2.886613323465053,0.0,0.0,0.0,0.0,0,1
blue,-139.51662541818098,-5.62000688956123,0.0,0.0,0.0,0.0,0,1
blue,-136.6655331829612,-7.699694020674738,0.0,0.0,0.0,0.0,0,1
blue,-133.57290512395113,-8.429141489968258,0.0,0.0,0.0,0.0,0,1
blue,-130.13125234669494,-7.981481556134814,0.0,0.0,0.0,0.0,0,1
blue,-126.86479724122,-6.616412984551178,0.0,0.0,0.0,0.0,0,1
blue,-124.5624542786386,-4.440010721375123,0.0,0.0,0.0,0.0,0,1
blue,-122.7200196636704,-1.1371834361080506,0.0,0.0,0.0,0.0,0,1
blue,-120.75365908815601,2.5239051589323385,0.0,0.0,0.0,0.0,0,1
blue,-117.7854305724588,5.943105939132351,0.0,0.0,0.0,0.0,0,1
blue,-114.27278446488803,8.426011262528041,0.0,0.0,0.0,0.0,0,1
blue,-110.27881317665832,10.189546751414984,0.0,0.0,0.0,0.0,0,1
blue,-106.01543435371322,11.059738516975537,0.0,0.0,0.0,0.0,0,1
blue,-101.73719094901374,11.09390425903397,0.0,0.0,0.0,0.0,0,1
blue,-97.61289369725188,10.670998241100468,0.0,0.0,0.0,0.0,0,1
blue,-93.55045508577338,9.95229889019264,0.0,0.0,0.0,0.0,0,1
blue,-89.49654932856859,8.907331195521305,0.0,0.0,0.0,0.0,0,1
blue,-85.48055725322624,7.047906943355353,0.0,0.0,0.0,0.0,0,1
blue,-82.17188041966457,4.619643600755775,0.0,0.0,0.0,0.0,0,1
blue,-78.91912692618357,2.1691471308928447,0.0,0.0,0.0,0.0,0,1
blue,-75.82726398620163,-0.4833041142202668,0.0,0.0,0.0,0.0,0,1
blue,-72.82637465000788,-3.1158930160864653,0.0,0.0,0.0,0.0,0,1
blue,-69.80978956881819,-5.616697550818259,0.0,0.0,0.0,0.0,0,1
blue,-66.70949980208421,-7.810910497097784,0.0,0.0,0.0,0.0,0,1
blue,-63.39298285731677,-9.397680775198916,0.0,0.0,0.0,0.0,0,1
blue,-59.86021631042857,-10.425496708822248,0.0,0.0,0.0,0.0,0,1
blue,-56.25867420455759,-10.724147254849884,0.0,0.0,0.0,0.0,0,1
blue,-52.64437206489174,-10.255186879009397,0.0,0.0,0.0,0.0,0,1
blue,-49.36157956612719,-8.982758685072033,0.0,0.0,0.0,0.0,0,1
blue,-46.10770292007691,-6.9792032310484915,0.0,0.0,0.0,0.0,0,1
blue,-42.84719356516705,-4.705119564377075,0.0,0.0,0.0,0.0,0,1
blue,-39.401065345796304,-2.412029887108621,0.0,0.0,0.0,0.0,0,1
blue,-35.52630506385639,-0.5898560432766137,0.0,0.0,0.0,0.0,0,1
blue,-31.025094320324452,0.4085270572747051,0.0,0.0,0.0,0.0,0,1
blue,-26.79285266921365,-0.07619080082541914,0.0,0.0,0.0,0.0,0,1
blue,-22.640179125910457,-1.2489353754216992,0.0,0.0,0.0,0.0,0,1
blue,-18.85630694965434,-2.6884475247702966,0.0,0.0,0.0,0.0,0,1
blue,-15.137180400009155,-4.121805213105257,0.0,0.0,0.0,0.0,0,1
blue,-11.462889007068457,-5.359996158196064,0.0,0.0,0.0,0.0,0,1
blue,-7.9053592605180665,-6.075039907490937,0.0,0.0,0.0,0.0,0,1
blue,-5.273558697336711,-5.403141503223241,0.0,0.0,0.0,0.0,0,1
blue,-3.188638850205129,-2.9557635099766792,0.0,0.0,0.0,0.0,0,1
blue,-1.771636908475116,0.37087030810706584,0.0,0.0,0.0,0.0,0,1
blue,-0.9329916474858159,4.017600289799356,0.0,0.0,0.0,0.0,0,1
yellow,3.0425734784457057,9.154120450334595,0.0,0.0,0.0,0.0,1,0
yellow,3.024991421643743,13.106489634715299,0.0,0.0,0.0,0.0,1,0
yellow,3.0392722530745857,17.128523563140604,0.0,0.0,0.0,0.0,1,0
yellow,2.934821667039422,21.229400889245092,0.0,0.0,0.0,0.0,1,0
